43.33Z,Travaux de revêtement des sols et des murs,Travaux de revêtement des sols et des murs,Travaux revêtement des sols et des murs
43.34,Travaux de peinture et vitrerie,Travaux de peinture et vitrerie,Travaux de peinture et vitrerie
43.34Z,Travaux de peinture et vitrerie,Travaux de peinture et vitrerie,Travaux de peinture et vitrerie
43.39,Autres travaux de finition,Autres travaux de finition,Autres travaux de finition
43.39Z,Autres travaux de finition,Autres travaux de finition,Autres travaux de finition
43.9,Autres travaux de construction spécialisés,Autres travaux de construction spécialisés,Autres travaux construction spécialisés
43.91,Travaux de couverture,Travaux de couverture,Travaux de couverture
43.91A,Travaux de charpente,Travaux de charpente,Travaux de charpente
43.91B,Travaux de couverture par éléments,Travaux de couverture par éléments,Travaux de couverture par éléments
43.99,Autres travaux de construction spécialisés n.c.a.,Autres travaux de construction spécialisés n.c.a.,Aut. travaux construc. spécialisés nca.
43.99A,Travaux d'étanchéification,Travaux d'étanchéification,Travaux d'étanchéification
43.99B,Travaux de montage de structures métalliques,Travaux de montage de structures métalliques,Travaux montage de structure métallique
43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Travaux de maçonnerie générale et gros oeuvre de bâtiment,Trav. maçon. gle & gros oeuvre bâtiment
43.99D,Autres travaux spécialisés de construction,Autres travaux spécialisés de construction,Aut. travaux spécialisés de construction
43.99E,Location avec opérateur de matériel de construction,Location avec opérateur de matériel de construction,Location avec opérateur mat. de constr.
45,Commerce et réparation d'automobiles et de motocycles,Commerce et réparation d'automobiles et de motocycles,Commerce & répar. automobile & motocycle
45.1,Commerce de véhicules automobiles,Commerce de véhicules automobiles,Commerce de véhicules automobiles
45.11,Commerce de voitures et de véhicules automobiles légers,Commerce de voitures et de véhicules automobiles légers,Comm. de voiture & véhicule auto. léger
45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce de voitures et de véhicules automobiles légers,Comm. de voiture & véhicule auto. léger
45.19,Commerce d'autres véhicules automobiles,Commerce d'autres véhicules automobiles,Commerce d'autres véhicules automobiles
45.19Z,Commerce d'autres véhicules automobiles,Commerce d'autres véhicules automobiles,Commerce d'autres véhicules automobiles
45.2,Entretien et réparation de véhicules automobiles,Entretien et réparation de véhicules automobiles,Entretien & répar. de véhicule auto.
45.20,Entretien et réparation de véhicules automobiles,Entretien et réparation de véhicules automobiles,Entretien & répar. de véhicule auto.
45.20A,Entretien et réparation de véhicules automobiles légers,Entretien et réparation de véhicules automobiles légers,Entretien & répar. véhicule auto. léger
45.20B,Entretien et réparation d'autres véhicules automobiles,Entretien et réparation d'autres véhicules automobiles,Entretien & répar. autre véhicule auto.
45.3,Commerce d'équipements automobiles,Commerce d'équipements automobiles,Commerce d'équipements automobiles
45.31,Commerce de gros d'équipements automobiles,Commerce de gros d'équipements automobiles,Commerce de gros d'équipement automobile
45.31Z,Commerce de gros d'équipements automobiles,Commerce de gros d'équipements automobiles,Commerce de gros d'équipement automobile
45.32,Commerce de détail d'équipements automobiles,Commerce de détail d'équipements automobiles,Commerce de détail équipement automobile
45.32Z,Commerce de détail d'équipements automobiles,Commerce de détail d'équipements automobiles,Commerce de détail équipement automobile
45.4,Commerce et réparation de motocycles,Commerce et réparation de motocycles,Commerce et réparation de motocycles
45.40,Commerce et réparation de motocycles,Commerce et réparation de motocycles,Commerce et réparation de motocycles
45.40Z,Commerce et réparation de motocycles,Commerce et réparation de motocycles,Commerce et réparation de motocycles
46,"Commerce de gros, à l’exception des automobiles et des motocycles","Commerce de gros, à l’exception des automobiles et des motocycles",Commerce gros hors auto. & motocycle
46.1,Intermédiaires du commerce de gros,Intermédiaires du commerce de gros,Intermédiaires du commerce de gros
46.11,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis","Interm. du comm. en m.p. agricoles & textiles, animaux vivants",Interm. du comm. en produits agricoles
46.11Z,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis","Interm. du comm. en m.p. agricoles & textiles, animaux vivants",Interm. du comm. en produits agricoles
46.12,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",Interm. comm. combustibles métaux minéraux & produits chimiques,Int. comm. comb. mét. minér. & pd. chim.
46.12A,Centrales d'achat de carburant,Centrales d'achat de carburant,Centrales d'achat de carburant
46.12B,"Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",Autres interm. comm. combustibles métaux minéraux prod. chimiques,Aut. ic comb. mét. minér. & prod. chim.
46.13,Intermédiaires du commerce en bois et matériaux de construction,Intermédiaires du commerce en bois et matériaux de construction,Interm. comm. bois & matériaux construc.
46.13Z,Intermédiaires du commerce en bois et matériaux de construction,Intermédiaires du commerce en bois et matériaux de construction,Interm. comm. bois & matériaux construc.
46.14,"Intermédiaires du commerce en machines, équipements industriels, navires et avions","Interm. comm. machines, équipts industriels, navires et avions","Int. comm. équipt indus., navire & avion"
46.14Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions","Interm. comm. machines, équipts industriels, navires et avions","Int. comm. équipt indus., navire & avion"
46.15,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie","Interm. comm. en meubles, articles de ménage et quincaillerie","Int. comm. meuble, art. ménage & quinc."
46.15Z,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie","Interm. comm. en meubles, articles de ménage et quincaillerie","Int. comm. meuble, art. ménage & quinc."
46.16,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir","Interm. comm. textiles, habillt, fourrures, chaussures & art cuir","Int. comm. textile, habillt & assimil."
46.16Z,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir","Interm. comm. textiles, habillt, fourrures, chaussures & art cuir","Int. comm. textile, habillt & assimil."
46.17,"Intermédiaires du commerce en denrées, boissons et tabac","Intermédiaires du commerce en denrées, boissons et tabac","Int. comm. en denrées, boissons & tabac"
46.17A,Centrales d'achat alimentaires,Centrales d'achat alimentaires,Centrales d'achat alimentaires
46.17B,"Autres intermédiaires du commerce en denrées, boissons et tabac","Autres intermédiaires du commerce en denrées, boissons et tabac","Autre ic en denrées, boissons et tabac"
46.18,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,Interm. spécialisés commerce d'autres produits spécifiques,Int. spécialis. comm. aut. prod. spécif.
46.18Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,Interm. spécialisés commerce d'autres produits spécifiques,Int. spécialis. comm. aut. prod. spécif.
46.19,Intermédiaires du commerce en produits divers,Intermédiaires du commerce en produits divers,Interm. du commerce en produits divers
46.19A,Centrales d'achat non alimentaires,Centrales d'achat non alimentaires,Centrales d'achat non alimentaires
46.19B,Autres intermédiaires du commerce en produits divers,Autres intermédiaires du commerce en produits divers,Autre interm. commerce en prodts divers
46.2,Commerce de gros de produits agricoles bruts et d'animaux vivants,Commerce de gros de produits agricoles bruts et d'animaux vivants,Com. gros prod. agric. brut & anim. viv.
46.21,"Commerce de gros de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail ","Comm. de gros céréales, tabac non manuf. et aliments pour bétail",Com gros céréal. tab. brt & alim. bétail
46.21Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail ","Comm. de gros céréales, tabac non manuf. et aliments pour bétail",Com gros céréal. tab. brt & alim. bétail
46.22,Commerce de gros de fleurs et plantes,Commerce de gros de fleurs et plantes,Commerce de gros de fleurs et plantes
46.22Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,Commerce de gros (commerce interentreprises) de fleurs et plantes,Commerce de gros de fleurs et plantes
46.23,Commerce de gros d'animaux vivants,Commerce de gros d'animaux vivants,Commerce de gros d'animaux vivants
46.23Z,Commerce de gros (commerce interentreprises) d'animaux vivants,Commerce de gros (commerce interentreprises) d'animaux vivants,Commerce de gros d'animaux vivants
46.24,Commerce de gros de cuirs et peaux,Commerce de gros de cuirs et peaux,Commerce de gros de cuirs et peaux
46.24Z,Commerce de gros (commerce interentreprises) de cuirs et peaux,Commerce de gros (commerce interentreprises) de cuirs et peaux,Commerce de gros de cuirs et peaux
46.3,"Commerce de gros de produits alimentaires, de boissons et de tabac",Comm. gros produits alimentaires boissons & tabac,Comm. gros prod. alim. boisson & tabac
46.31,Commerce de gros de fruits et légumes,Commerce de gros de fruits et légumes,Commerce de gros de fruits et légumes
46.31Z,Commerce de gros (commerce interentreprises) de fruits et légumes,Commerce de gros (commerce interentreprises) de fruits et légumes,Commerce de gros de fruits et légumes
46.32,Commerce de gros de viandes et de produits à base de viande,Commerce de gros de viandes et de produits à base de viande,Comm. gros viande & prod. à base  viande
46.32A,Commerce de gros (commerce interentreprises) de viandes de boucherie,Commerce de gros de viandes de boucherie,Commerce de gros de viandes de boucherie
46.32B,Commerce de gros (commerce interentreprises) de produits à base de viande,Commerce de gros de produits à base de viande,Comm. gros de produits à base de viande
46.32C,Commerce de gros (commerce interentreprises) de volailles et gibier,Commerce de gros de volailles et gibier,Commerce de gros de volailles et gibier
46.33,"Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles","Com. gros produits laitiers, oeufs, huiles & mat. grasses comest.",Com. gros prod. laitier oeuf & mat. grse
46.33Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles","Com. gros produits laitiers, oeufs, huiles & mat. grasses comest.",Com. gros prod. laitier oeuf & mat. grse
46.34,Commerce de gros de boissons,Commerce de gros de boissons,Commerce de gros de boissons
46.34Z,Commerce de gros (commerce interentreprises) de boissons,Commerce de gros (commerce interentreprises) de boissons,Commerce de gros  de boissons
46.35,Commerce de gros de produits à base de tabac,Commerce de gros de produits à base de tabac,Comm. gros de produits à base de tabac
46.35Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,Commerce de gros de produits à base de tabac,Comm. gros de produits à base de tabac
46.36,"Commerce de gros de sucre, chocolat et confiserie","Commerce de gros de sucre, chocolat et confiserie",Com. gros de sucre chocolat & confiserie
46.36Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie","Commerce de gros de sucre, chocolat et confiserie",Com. gros de sucre chocolat & confiserie
46.37,"Commerce de gros de café, thé, cacao et épices","Commerce de gros de café, thé, cacao et épices","Comm. gros de café, thé, cacao et épices"
46.37Z,"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices","Commerce de gros de café, thé, cacao et épices","Comm. gros de café, thé, cacao et épices"
46.38,"Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques",Comm. gros autres prod. alim. yc poissons crustacés mollusques,Com. gros aut. alim. yc poisson crustacé
46.38A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques","Commerce de gros de poissons, crustacés et mollusques",Com. gros aut. alim. yc poisson crustacé
46.38B,Commerce de gros (commerce interentreprises) alimentaire spécialisé divers,Commerce de gros alimentaire spécialisé divers,Comm. gros alimentaire spécialisé divers
46.39,"Commerce de gros non spécialisé de denrées, boissons et tabac","Commerce de gros non spécialisé de denrées, boissons et tabac",Com. gros non spéc. denrée boisson tabac
46.39A,Commerce de gros (commerce interentreprises) de produits surgelés,Commerce de gros (commerce interentreprises) de produits surgelés,Commerce de gros de produits surgelés
46.39B,Commerce de gros (commerce interentreprises) alimentaire non spécialisé,Commerce de gros alimentaire non spécialisé,Comm de gros alimentaire non spécialisé
46.4,Commerce de gros de biens domestiques,Commerce de gros de biens domestiques,Commerce de gros de biens domestiques
46.41,Commerce de gros de textiles,Commerce de gros de textiles,Commerce de gros de textiles
46.41Z,Commerce de gros (commerce interentreprises) de textiles,Commerce de gros (commerce interentreprises) de textiles,Commerce de gros de textiles
46.42,Commerce de gros d'habillement et de chaussures,Commerce de gros d'habillement et de chaussures,Commerce gros d'habillement & chaussures
46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,Commerce de gros d'habillement et de chaussures,Commerce gros d'habillement & chaussures
46.43,Commerce de gros d'appareils électroménagers,Commerce de gros d'appareils électroménagers,Commerce de gros appareil électroménager
46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,Commerce de gros d'appareils électroménagers,Commerce de gros appareil électroménager
46.44,"Commerce de gros de vaisselle, verrerie et produits d'entretien","Commerce de gros de vaisselle, verrerie et produits d'entretien",Com. gros vaisselle verrerie prod. entr.
46.44Z,"Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien","Commerce de gros de vaisselle, verrerie et produits d'entretien",Com. gros vaisselle verrerie prod. entr.
46.45,Commerce de gros de parfumerie et de produits de beauté,Commerce de gros de parfumerie et de produits de beauté,Com. gros parfumerie & produit de beauté
46.45Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,Commerce de gros de parfumerie et de produits de beauté,Com. gros parfumerie & produit de beauté
46.46,Commerce de gros de produits pharmaceutiques,Commerce de gros de produits pharmaceutiques,Comm. gros de produits pharmaceutiques
46.46Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,Commerce de gros de produits pharmaceutiques,Comm. gros de produits pharmaceutiques
46.47,"Commerce de gros de meubles, de tapis et d'appareils d'éclairage ","Commerce de gros de meubles, de tapis et d'appareils d'éclairage",Com. gros meuble tapis appareil éclaira.
46.47Z,"Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage ","Commerce de gros de meubles, de tapis et d'appareils d'éclairage",Com. gros meuble tapis appareil éclaira.
46.48,Commerce de gros d'articles d'horlogerie et de bijouterie,Commerce de gros d'articles d'horlogerie et de bijouterie,Com. gros artic. horlogerie & bijouterie
46.48Z,Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie,Commerce de gros d'articles d'horlogerie et de bijouterie,Com. gros artic. horlogerie & bijouterie
46.49,Commerce de gros d'autres biens domestiques,Commerce de gros d'autres biens domestiques,Commerce gros d'autres biens domestiques
46.49Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques ,Commerce de gros d'autres biens domestiques,Commerce gros d'autres biens domestiques
46.5,Commerce de gros d'équipements de l'information et de la communication ,Comm. gros équipts de l'information et de la communication,Comm. gros équipt. information & com.
46.51,"Commerce de gros d'ordinateurs, d'équipements informatiques périphériques et de logiciels","Comm. de gros d'ordinat., d'éqpts informatiq. périph. & logiciels",Comm. gros ordi. éqpt périph. & logiciel
46.51Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels","Comm. de gros d'ordinat., d'éqpts informatiq. périph. & logiciels",Comm. gros ordi. éqpt périph. & logiciel
46.52,Commerce de gros de composants et d'équipements électroniques et de télécommunication,Comm. de gros d'éqpts et composants électroniques et de télécomm.,Cg éqpt & composant électron. & télécom.
46.52Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,Comm. de gros d'éqpts et composants électroniques et de télécomm.,Cg éqpt & composant électron. & télécom.
46.6,Commerce de gros d'autres équipements industriels,Commerce de gros d'autres équipements industriels,Commerce de gros autres équipts indust.
46.61,Commerce de gros de matériel agricole,Commerce de gros de matériel agricole,Commerce de gros de matériel agricole
46.61Z,Commerce de gros (commerce interentreprises) de matériel agricole,Commerce de gros (commerce interentreprises) de matériel agricole,Commerce de gros de matériel agricole
46.62,Commerce de gros de machines-outils,Commerce de gros de machines-outils,Commerce de gros de machines-outils
46.62Z,Commerce de gros (commerce interentreprises) de machines-outils,Commerce de gros (commerce interentreprises) de machines-outils,Commerce de gros de machines-outils
46.63,"Commerce de gros de machines pour l'extraction, la construction et le génie civil ","Comm de gros de machines pour l'extrac, la constr, le génie civil","Com. gros machine pr extrac., constr. GC"
46.63Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil ","Comm de gros de machines pour l'extrac, la constr, le génie civil","Com. gros machine pr extrac., constr. GC"
46.64,Commerce de gros de machines pour l'industrie textile et l'habillement,Comm. gros (interentr.) machines pour industrie textile & habill.,Com. gros machine pr ind. text. & habil.
46.64Z,Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement,Comm. gros (interentr.) machines pour industrie textile & habill.,Com. gros machine pr ind. text. & habil.
46.65,Commerce de gros de mobilier de bureau,Commerce de gros de mobilier de bureau,Commerce de gros de mobilier de bureau
46.65Z,Commerce de gros (commerce interentreprises) de mobilier de bureau,Commerce de gros de mobilier de bureau,Commerce de gros de mobilier de bureau
46.66,Commerce de gros d'autres machines et équipements de bureau ,Commerce de gros d'autres machines et équipements de bureau,Com. gros autre machine & équipt bureau
46.66Z,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau ,Commerce de gros d'autres machines et équipements de bureau,Com. gros autre machine & équipt bureau
46.69,Commerce de gros d'autres machines et équipements,Commerce de gros d'autres machines et équipements,Commerce de gros autre machine & équipt
46.69A,Commerce de gros (commerce interentreprises) de matériel électrique,Commerce de gros de matériel électrique,Commerce de gros de matériel électrique
46.69B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,Commerce de gros de fournitures et équipements industriels divers,Com. gros fourniture & équipt ind. div.
46.69C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services,Comm. gros de fournitures & équipts divers pour commerces & sces,Cg fournit. & équipt div. pr com. & sces
46.7,Autres commerces de gros spécialisés,Autres commerces de gros spécialisés,Autres commerces de gros spécialisés
46.71,Commerce de gros de combustibles et de produits annexes,Commerce de gros de combustibles et de produits annexes,Com. gros combustible & produits annexes
46.71Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,Commerce de gros de combustibles et de produits annexes,Com. gros combustible & produits annexes
46.72,Commerce de gros de minerais et métaux,Commerce de gros de minerais et métaux,Commerce de gros de minerais et métaux
46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux,Commerce de gros de minerais et métaux,Commerce de gros de minerais et métaux
46.73,"Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires ","Comm. gros bois, matériaux de construction & appareils sanitaires","Cg bois, mat. construc. & app. sanitaire"
46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction ,Commerce de gros de bois et de matériaux de construction,Com. gros bois & matériaux construction
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,Commerce de gros d'appareils sanitaires et produits de décoration,Cg appareil sanitaire & prod. décoration
46.74,Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage,Comm. gros quincaillerie & fournitures pour plomberie & chauffage,Cg quincail. & fournit. plombr. & chauf.
46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,Commerce de gros (commerce interentreprises) de quincaillerie,Commerce de gros de quincaillerie
46.74B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,Commerce de gros de fournitures pour la plomberie et le chauffage,Cg fourniture pour plomberie & chauffage
46.75,Commerce de gros de produits chimiques,Commerce de gros de produits chimiques,Commerce de gros de produits chimiques
46.75Z,Commerce de gros (commerce interentreprises) de produits chimiques,Commerce de gros de produits chimiques,Commerce de gros de produits chimiques
46.76,Commerce de gros d'autres produits intermédiaires,Commerce de gros d'autres produits intermédiaires,Commerce gros d'aut. prod. intermédiaire
46.76Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,Commerce de gros d'autres produits intermédiaires,Commerce gros d'aut. prod. intermédiaire
46.77,Commerce de gros de déchets et débris,Commerce de gros de déchets et débris,Commerce de gros de déchets et débris
46.77Z,Commerce de gros (commerce interentreprises) de déchets et débris,Commerce de gros (commerce interentreprises) de déchets et débris,Commerce de gros de déchets et débris
46.9,Commerce de gros non spécialisé,Commerce de gros non spécialisé,Commerce de gros non spécialisé
46.90,Commerce de gros non spécialisé,Commerce de gros non spécialisé,Commerce de gros non spécialisé
46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,Commerce de gros (commerce interentreprises) non spécialisé,Commerce de gros non spécialisé
47,"Commerce de détail, à l’exception des automobiles et des motocycles","Comm. détail, sf automobiles et motocycles","Com. détail, sf automobiles & motocycles"
47.1,Commerce de détail en magasin non spécialisé,Commerce de détail en magasin non spécialisé,Comm. détail en magasin non spécialisé
47.11,Commerce de détail en magasin non spécialisé à prédominance alimentaire,Comm. détail en magasin non spécialisé à prédominance alimentaire,Comm. dét. mag. non spéc. à prédo. alim.
47.11A,Commerce de détail de produits surgelés,Commerce de détail de produits surgelés,Commerce de détail de produits surgelés
47.11B,Commerce d'alimentation générale,Commerce d'alimentation générale,Commerce d'alimentation générale
47.11C,Supérettes,Supérettes,Supérettes
47.11D,Supermarchés,Supermarchés,Supermarchés
47.11E,Magasins multi-commerces,Magasins multi-commerces,Magasins multi-commerces
47.11F,Hypermarchés,Hypermarchés,Hypermarchés
47.19,Autre commerce de détail en magasin non spécialisé,Autre commerce de détail en magasin non spécialisé,Autre comm. détail en magasin non spéc.
47.19A,Grands magasins,Grands magasins,Grands magasins
47.19B,Autres commerces de détail en magasin non spécialisé,Autres commerces de détail en magasin non spécialisé,Autres comm. détail en magasin non spéc.
47.2,Commerce de détail alimentaire en magasin spécialisé,Commerce de détail alimentaire en magasin spécialisé,Com. dét. aliment. en magasin spécialisé
47.21,Commerce de détail de fruits et légumes en magasin spécialisé,Commerce de détail de fruits et légumes en magasin spécialisé,Com. détail fruit & légume en mag. spéc.
47.21Z,Commerce de détail de fruits et légumes en magasin spécialisé,Commerce de détail de fruits et légumes en magasin spécialisé,Com. détail fruit & légume en mag. spéc.
47.22,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,Comm. détail viandes & produits à base de viande (magas. spéc.),Com. dét. viande & prdt avec viande (ms)
47.22Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,Comm. détail viandes & produits à base de viande (magas. spéc.),Com. dét. viande & prdt avec viande (ms)
47.23,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",Comm. détail poissons crustacés & mollusques (magasin spécialisé),Comm. détail poisson crustacé etc. (ms)
47.23Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",Comm. détail poissons crustacés & mollusques (magasin spécialisé),Comm. détail poisson crustacé etc. (ms)
47.24,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",Comm. détail pain pâtisserie & confiserie (magasin spécialisé),Comm. dét. pain pâtiss. & confiser. (ms)
47.24Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",Comm. détail pain pâtisserie & confiserie (magasin spécialisé),Comm. dét. pain pâtiss. & confiser. (ms)
47.25,Commerce de détail de boissons en magasin spécialisé,Commerce de détail de boissons en magasin spécialisé,Com. détail boisson en magasin spéciali.
47.25Z,Commerce de détail de boissons en magasin spécialisé,Commerce de détail de boissons en magasin spécialisé,Com. détail boisson en magasin spéciali.
47.26,Commerce de détail de produits à base de tabac en magasin spécialisé,Comm. détail de produits à base de tabac en magasin spécialisé,Comm. dét. produit à base de tabac (ms)
47.26Z,Commerce de détail de produits à base de tabac en magasin spécialisé,Comm. détail de produits à base de tabac en magasin spécialisé,Comm. dét. produit à base de tabac (ms)
47.29,Autres commerces de détail alimentaires en magasin spécialisé ,Autres commerces de détail alimentaires en magasin spécialisé,Aut. com. détail alim. en mag. spéciali.
47.29Z,Autres commerces de détail alimentaires en magasin spécialisé ,Autres commerces de détail alimentaires en magasin spécialisé,Aut. com. détail alim. en mag. spéciali.
47.3,Commerce de détail de carburants en magasin spécialisé,Commerce de détail de carburants en magasin spécialisé,Comm. détail carburant en mag. spéciali.
47.30,Commerce de détail de carburants en magasin spécialisé,Commerce de détail de carburants en magasin spécialisé,Comm. détail carburant en mag. spéciali.
47.30Z,Commerce de détail de carburants en magasin spécialisé,Commerce de détail de carburants en magasin spécialisé,Comm. détail carburant en mag. spéciali.
47.4,Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé,Comm. détail équipts de l'information & communic. (magas. spéc.),Com. dét. équipt information & com. (ms)
47.41,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",Comm. détail ordinateurs unités périph. & logiciels (magas. spéc),Com. dét ordi. un. périph. & logicl (ms)
47.41Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",Comm. détail ordinateurs unités périph. & logiciels (magas. spéc),Com. dét ordi. un. périph. & logicl (ms)
47.42,Commerce de détail de matériels de télécommunication en magasin spécialisé,Comm. détail matériels télécommunication (magasin spécialisé),Comm. dét. matériel télécom. (ms)
47.42Z,Commerce de détail de matériels de télécommunication en magasin spécialisé,Comm. détail matériels télécommunication (magasin spécialisé),Comm. dét. matériel télécom. (ms)
47.43,Commerce de détail de matériels audio/vidéo en magasin spécialisé,Commerce de détail de matériels audio/vidéo en magasin spécialisé,Comm. dét. matériels audio/vidéo (ms)   
47.43Z,Commerce de détail de matériels audio et vidéo en magasin spécialisé,Commerce de détail de matériels audio/vidéo en magasin spécialisé,Comm. dét. matériels audio/vidéo (ms)   
47.5,Commerce de détail d'autres équipements du foyer en magasin spécialisé,Comm. détail autres équipts du foyer (magasin spécialisé),Com. dét. aut. éqpt du foyer (mag. spé.)
47.51,Commerce de détail de textiles en magasin spécialisé,Commerce de détail de textiles en magasin spécialisé,Com. dét. textiles en magasin spécialisé
47.51Z,Commerce de détail de textiles en magasin spécialisé,Commerce de détail de textiles en magasin spécialisé,Com. dét. textiles en magasin spécialisé
47.52,"Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé",Comm. détail quincaillerie peintures & verres (magasin spéc.),Comm. dét. quinca. peinture & verre (ms)
47.52A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m2)","Comm. détail de quincaillerie, peintures et verres (mag.< 400 m2)",Com. dét. quinc. pein. etc. (mag.<400m2)
47.52B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m2et plus)","Comm. détail de quincaillerie, peintures et verres (mag.> 400 m2)",Com. dét. quinc. pein. etc. (mag.>400m2)
47.53,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé","Comm. détail tapis, moquettes & revêts murs & sols (magas. spéc.)",Cd tapis moquette & revêt. mur sol (ms)
47.53Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé","Comm. détail tapis, moquettes & revêts murs & sols (magas. spéc.)",Cd tapis moquette & revêt. mur sol (ms)
47.54,Commerce de détail d'appareils électroménagers en magasin spécialisé,Commerce de détail appareils électroménagers (magasin spécialisé),Comm. dét.  appareil électroménager (ms)
47.54Z,Commerce de détail d'appareils électroménagers en magasin spécialisé,Commerce de détail appareils électroménagers (magasin spécialisé),Comm. dét.  appareil électroménager (ms)
47.59,"Commerce de détail de meubles, appareils d'éclairage et autres articles de ménage en magasin spécialisé",Comm. détail meubles appareils éclairage & autres art. ménage,Com. dét. meub. éclair. & aut. art. mén.
47.59A,Commerce de détail de meubles,Commerce de détail de meubles,Commerce de détail de meubles
47.59B,Commerce de détail d'autres équipements du foyer,Commerce de détail d'autres équipements du foyer,Comm. détail autres équipements du foyer
47.6,Commerce de détail de biens culturels et de loisirs en magasin spécialisé,Comm. détail biens culturels & loisirs (magasin spécialisé),Comm. dét. biens culturels & loisir (ms)
47.61,Commerce de détail de livres en magasin spécialisé,Commerce de détail de livres en magasin spécialisé,Comm. dét. livres en magasin spécialisé
47.61Z,Commerce de détail de livres en magasin spécialisé,Commerce de détail de livres en magasin spécialisé,Comm. dét. livres en magasin spécialisé
47.62,Commerce de détail de journaux et papeterie en magasin spécialisé,Commerce de détail de journaux et papeterie en magasin spécialisé,Comm. détail journaux & papeterie (ms)
47.62Z,Commerce de détail de journaux et papeterie en magasin spécialisé,Commerce de détail de journaux et papeterie en magasin spécialisé,Comm. détail journaux & papeterie (ms)
47.63,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé,Comm. détail enreg. musicaux & vidéo (magasin spécialisé),Comm. dét. enreg. musicaux & vidéo (ms)
